site_id,property_name,category_id,category_name,amenity_id,amenity_name
"ocp1kxjde4","Rent a WHOLE unit with water, electric, washer and dryer! 4 Bed 4 Bath! Lake Park Condos!","Community Features","Community Features","10","Pool"
"ocp1kxjde4","Rent a WHOLE unit with water, electric, washer and dryer! 4 Bed 4 Bath! Lake Park Condos!","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocp1kxjde4","Rent a WHOLE unit with water, electric, washer and dryer! 4 Bed 4 Bath! Lake Park Condos!","Convenient For","Convenient For","981","Undergraduates"
"ocp1kxjde4","Rent a WHOLE unit with water, electric, washer and dryer! 4 Bed 4 Bath! Lake Park Condos!","Convenient For","Convenient For","982","Graduate Students"
"ocp1kxjde4","Rent a WHOLE unit with water, electric, washer and dryer! 4 Bed 4 Bath! Lake Park Condos!","Convenient For","Convenient For","983","Faculty/Staff"
"lpl9fce","2850 Sanderford Rd (Raleigh, NC)","Laundry","Laundry","9","Washer/Dryer in Unit"
"lpl9fce","2850 Sanderford Rd (Raleigh, NC)","Convenient For","Convenient For","981","Undergraduates"
"lpl9fce","2850 Sanderford Rd (Raleigh, NC)","Convenient For","Convenient For","982","Graduate Students"
"lpl9fce","2850 Sanderford Rd (Raleigh, NC)","Convenient For","Convenient For","983","Faculty/Staff"
"ocp706k96x","Six Forks townhome","Unit Features","Unit Features","1","Air Conditioning"
"ocp706k96x","Six Forks townhome","Unit Features","Unit Features","20","Carpet"
"ocp706k96x","Six Forks townhome","Unit Features","Unit Features","26","Dishwasher"
"ocp706k96x","Six Forks townhome","Unit Features","Unit Features","8","Fireplace"
"ocp706k96x","Six Forks townhome","Unit Features","Unit Features","82","Garbage Disposal"
"ocp706k96x","Six Forks townhome","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocp706k96x","Six Forks townhome","Community Features","Community Features","10","Pool"
"ocp706k96x","Six Forks townhome","Community Features","Community Features","11","Tennis Court"
"ocp706k96x","Six Forks townhome","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocp706k96x","Six Forks townhome","Convenient For","Convenient For","982","Graduate Students"
"ocp706k96x","Six Forks townhome","Convenient For","Convenient For","983","Faculty/Staff"
"k8k3t7b","Room in House on Old Farm Rd","Unit Features","Unit Features","1","Air Conditioning"
"k8k3t7b","Room in House on Old Farm Rd","Unit Features","Unit Features","26","Dishwasher"
"k8k3t7b","Room in House on Old Farm Rd","Laundry","Laundry","9","Washer/Dryer in Unit"
"k8k3t7b","Room in House on Old Farm Rd","Convenient For","Convenient For","981","Undergraduates"
"k8k3t7b","Room in House on Old Farm Rd","Convenient For","Convenient For","982","Graduate Students"
"k8k3t7b","Room in House on Old Farm Rd","Convenient For","Convenient For","983","Faculty/Staff"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","1","Air Conditioning"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","20","Carpet"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","26","Dishwasher"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","80","Extra Storage"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","82","Garbage Disposal"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","83","Garden/Yard"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","71","Outdoor Space"
"ocpssgbbl7","Inona Place","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocpssgbbl7","Inona Place","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocpssgbbl7","Inona Place","Convenient For","Convenient For","981","Undergraduates"
"ocpssgbbl7","Inona Place","Convenient For","Convenient For","982","Graduate Students"
"ocpssgbbl7","Inona Place","Convenient For","Convenient For","983","Faculty/Staff"
"3zb9brd","Room in House on Slippery Elm Dr","Unit Features","Unit Features","1","Air Conditioning"
"3zb9brd","Room in House on Slippery Elm Dr","Unit Features","Unit Features","26","Dishwasher"
"3zb9brd","Room in House on Slippery Elm Dr","Laundry","Laundry","9","Washer/Dryer in Unit"
"3zb9brd","Room in House on Slippery Elm Dr","Convenient For","Convenient For","981","Undergraduates"
"3zb9brd","Room in House on Slippery Elm Dr","Convenient For","Convenient For","982","Graduate Students"
"3zb9brd","Room in House on Slippery Elm Dr","Convenient For","Convenient For","983","Faculty/Staff"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Unit Features","Unit Features","1","Air Conditioning"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Unit Features","Unit Features","20","Carpet"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Unit Features","Unit Features","26","Dishwasher"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Community Features","Community Features","45","Fitness Room"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Community Features","Community Features","19","Near Bus Stop"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Community Features","Community Features","10","Pool"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Laundry","Laundry","12","Laundry Room in Community"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Convenient For","Convenient For","981","Undergraduates"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Convenient For","Convenient For","982","Graduate Students"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","Convenient For","Convenient For","983","Faculty/Staff"
"0nhgh82","Room in Condo on Carlton Ave","Unit Features","Unit Features","1","Air Conditioning"
"0nhgh82","Room in Condo on Carlton Ave","Unit Features","Unit Features","26","Dishwasher"
"0nhgh82","Room in Condo on Carlton Ave","Laundry","Laundry","9","Washer/Dryer in Unit"
"0nhgh82","Room in Condo on Carlton Ave","Convenient For","Convenient For","981","Undergraduates"
"0nhgh82","Room in Condo on Carlton Ave","Convenient For","Convenient For","982","Graduate Students"
"0nhgh82","Room in Condo on Carlton Ave","Convenient For","Convenient For","983","Faculty/Staff"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","1","Air Conditioning"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","20","Carpet"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","26","Dishwasher"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","80","Extra Storage"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","7","Furnished"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","82","Garbage Disposal"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","83","Garden/Yard"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","21","Hardwood Floors"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","71","Outdoor Space"
"ocp67ldb5s","The Wilde","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocp67ldb5s","The Wilde","Community Features","Community Features","265","Clubhouse"
"ocp67ldb5s","The Wilde","Community Features","Community Features","45","Fitness Room"
"ocp67ldb5s","The Wilde","Community Features","Community Features","46","Individual Leases"
"ocp67ldb5s","The Wilde","Community Features","Community Features","43","International Student Friendly"
"ocp67ldb5s","The Wilde","Community Features","Community Features","19","Near Bus Stop"
"ocp67ldb5s","The Wilde","Community Features","Community Features","10","Pool"
"ocp67ldb5s","The Wilde","Community Features","Community Features","11","Tennis Court"
"ocp67ldb5s","The Wilde","Security","Security","95","Dead-Bolt Locks"
"ocp67ldb5s","The Wilde","Security","Security","99","Exterior Lighting"
"ocp67ldb5s","The Wilde","Security","Security","25","Security System"
"ocp67ldb5s","The Wilde","Security","Security","98","Video Surveillance"
"ocp67ldb5s","The Wilde","Laundry","Laundry","104","Laundry Access"
"ocp67ldb5s","The Wilde","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocp67ldb5s","The Wilde","University Features","University Features","74","Private Shuttle to Campus"
"ocp67ldb5s","The Wilde","Convenient For","Convenient For","981","Undergraduates"
"ocp67ldb5s","The Wilde","Convenient For","Convenient For","982","Graduate Students"
"ocp67ldb5s","The Wilde","Convenient For","Convenient For","983","Faculty/Staff"
"w6v7z0h","Room in Condo on University Ct","Unit Features","Unit Features","1","Air Conditioning"
"w6v7z0h","Room in Condo on University Ct","Unit Features","Unit Features","26","Dishwasher"
"w6v7z0h","Room in Condo on University Ct","Laundry","Laundry","9","Washer/Dryer in Unit"
"w6v7z0h","Room in Condo on University Ct","Convenient For","Convenient For","981","Undergraduates"
"w6v7z0h","Room in Condo on University Ct","Convenient For","Convenient For","982","Graduate Students"
"w6v7z0h","Room in Condo on University Ct","Convenient For","Convenient For","983","Faculty/Staff"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Unit Features","Unit Features","1","Air Conditioning"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Unit Features","Unit Features","20","Carpet"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Unit Features","Unit Features","26","Dishwasher"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Unit Features","Unit Features","82","Garbage Disposal"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Unit Features","Unit Features","71","Outdoor Space"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Security","Security","95","Dead-Bolt Locks"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Security","Security","99","Exterior Lighting"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Community Features","Community Features","19","Near Bus Stop"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Convenient For","Convenient For","981","Undergraduates"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","Convenient For","Convenient For","982","Graduate Students"
"l1e6hxd","707 E Martin St (Raleigh, NC)","Unit Features","Unit Features","26","Dishwasher"
"l1e6hxd","707 E Martin St (Raleigh, NC)","Unit Features","Unit Features","82","Garbage Disposal"
"l1e6hxd","707 E Martin St (Raleigh, NC)","Laundry","Laundry","9","Washer/Dryer in Unit"
"l1e6hxd","707 E Martin St (Raleigh, NC)","Convenient For","Convenient For","981","Undergraduates"
"l1e6hxd","707 E Martin St (Raleigh, NC)","Convenient For","Convenient For","982","Graduate Students"
"l1e6hxd","707 E Martin St (Raleigh, NC)","Convenient For","Convenient For","983","Faculty/Staff"
"ocpsqjgls7","Cozy private apt","Unit Features","Unit Features","1","Air Conditioning"
"ocpsqjgls7","Cozy private apt","Unit Features","Unit Features","26","Dishwasher"
"ocpsqjgls7","Cozy private apt","Unit Features","Unit Features","83","Garden/Yard"
"ocpsqjgls7","Cozy private apt","Unit Features","Unit Features","21","Hardwood Floors"
"ocpsqjgls7","Cozy private apt","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocpsqjgls7","Cozy private apt","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocpsqjgls7","Cozy private apt","Unit Features","Unit Features","41","Smoke-Free"
"ocpsqjgls7","Cozy private apt","Security","Security","95","Dead-Bolt Locks"
"ocpsqjgls7","Cozy private apt","Security","Security","99","Exterior Lighting"
"ocpsqjgls7","Cozy private apt","Community Features","Community Features","46","Individual Leases"
"ocpsqjgls7","Cozy private apt","Community Features","Community Features","43","International Student Friendly"
"ocpsqjgls7","Cozy private apt","Community Features","Community Features","19","Near Bus Stop"
"ocpsqjgls7","Cozy private apt","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocpsqjgls7","Cozy private apt","Convenient For","Convenient For","981","Undergraduates"
"ocpsqjgls7","Cozy private apt","Convenient For","Convenient For","982","Graduate Students"
"ocpsqjgls7","Cozy private apt","Convenient For","Convenient For","983","Faculty/Staff"
"y6ff3gt","Room in Condo on Trailwood Heights Ln","Unit Features","Unit Features","1","Air Conditioning"
"y6ff3gt","Room in Condo on Trailwood Heights Ln","Unit Features","Unit Features","26","Dishwasher"
"y6ff3gt","Room in Condo on Trailwood Heights Ln","Laundry","Laundry","9","Washer/Dryer in Unit"
"y6ff3gt","Room in Condo on Trailwood Heights Ln","Convenient For","Convenient For","981","Undergraduates"
"y6ff3gt","Room in Condo on Trailwood Heights Ln","Convenient For","Convenient For","982","Graduate Students"
"y6ff3gt","Room in Condo on Trailwood Heights Ln","Convenient For","Convenient For","983","Faculty/Staff"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","1","Air Conditioning"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","15","Disability Accessible"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","26","Dishwasher"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","80","Extra Storage"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","7","Furnished"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","82","Garbage Disposal"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","21","Hardwood Floors"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocpk5yz73b","Stanhope Student Apartments","Unit Features","Unit Features","71","Outdoor Space"
